Date,beta0,beta1,beta2,lambda,rmse
2012-09-01,3.3469248940206224,-3.1089965357460674,-5.623334515797996,1.6999999999999997,0.08411275591908274
2012-10-01,3.5954780726629063,-3.387015881756837,-5.603044471123425,1.7999999999999998,0.10930616199965078
2012-11-01,3.590419274880892,-3.416723352842072,-5.3608361990093325,1.8999999999999997,0.10701918601849063
2012-12-01,3.5002445723741697,-3.283503595714576,-5.597385282154328,1.8999999999999997,0.10305357927572847
2013-01-01,3.430942752598375,-3.1613743137638908,-5.804993186306847,1.8999999999999997,0.10130083600495228
2013-02-01,3.5301449856863387,-3.3596177381664036,-4.898099513273762,1.9999999999999996,0.096815996512375
2013-03-01,3.596654964038104,-3.435408463093565,-4.851668897127888,1.9999999999999996,0.10826302080907715
2013-04-01,3.5581766242640853,-3.3294028998079854,-5.490994690064445,1.9999999999999996,0.1109708999577034
2013-05-01,3.4319384376910786,-3.2474268267330846,-5.153973703272222,2.1999999999999997,0.10231155068487333
2013-06-01,3.4463906885428797,-3.2559645251469194,-5.271349259492638,2.0999999999999996,0.10231285785685722
2013-07-01,3.568696443079333,-3.4105892176739525,-4.688615718420291,1.9999999999999996,0.09493378584719099
2013-08-01,3.502399948710215,-3.330645002093952,-5.012156352269949,1.8999999999999997,0.09904239482899609
2013-09-01,3.521971330379816,-3.3637997248738296,-4.818534216015112,1.7999999999999998,0.09016473614345154
2013-10-01,3.6833318347198483,-3.5327419872190085,-4.896138219619864,1.7999999999999998,0.08931874343910264
2013-11-01,3.679609314206541,-3.4977061006998618,-5.10488110059667,1.8999999999999997,0.08751887502075965
2013-12-01,3.72159614782337,-3.519320585898125,-5.369374061650916,1.9999999999999996,0.09093130898293714
2014-01-01,3.6608254185774793,-3.36339264548561,-5.358045197915517,1.7999999999999998,0.08643941149446793
2014-02-01,3.6605008422445295,-3.4097603376608614,-5.172111972818005,1.8999999999999997,0.07977437948419899
2014-03-01,3.518914100561785,-3.209563009685736,-5.500421201592995,1.8999999999999997,0.08377769893622548
2014-04-01,3.4561831842439843,-3.123206097024415,-5.212296895386419,1.9999999999999996,0.08532358992903848
2014-05-01,3.35697624424792,-3.0384862841440032,-5.0658709940517275,1.9999999999999996,0.08859358813004632
2014-06-01,3.263157285275201,-2.981568511449262,-5.063067232550082,2.0999999999999996,0.08824057100824094
2014-07-01,3.295681612256459,-3.081667140273325,-5.175627625203096,2.1999999999999997,0.08470504940840978
2014-08-01,3.095083576706656,-2.9009362764441002,-4.935002693681718,2.3,0.07370037173373192
2014-09-01,2.789875914851773,-2.6420014159545735,-4.41880673754109,2.3999999999999995,0.06441642601951694
2014-10-01,2.819520497374242,-2.7033434257280557,-4.64565573077196,2.3999999999999995,0.0649066079016092
2014-11-01,2.6531332805989107,-2.5746718436072733,-4.182288305761582,2.5999999999999996,0.05588726956638502
2014-12-01,2.564619815735672,-2.4800015829693365,-4.083540178428004,2.6999999999999993,0.04701443003580181
2015-01-01,2.267448379948383,-2.193915810834617,-3.635150781079793,2.7999999999999994,0.040644738644437545
2015-02-01,1.8194511066605197,-1.847740183593269,-2.9142126514303386,3.0999999999999996,0.017437985712995683
2015-03-01,1.4949912293097343,-1.6447315309663142,-2.417867263065915,2.9999999999999996,0.016807468442679583
2015-04-01,1.1797461349601472,-1.3632910295011524,-1.9709483504770462,2.8999999999999995,0.013347924663474018
