Date,rate_unit,beta0,beta1,beta2
2010-09-03,decimal,0.04606887195299772,-0.012304813054577486,0.009575410091869204
2010-09-06,decimal,0.04597969631936176,-0.012239262024427417,0.009781148841541337
2010-09-07,decimal,0.04595111515263678,-0.012194281582234536,0.009806025852400813
2010-09-08,decimal,0.04594625980786132,-0.01219720690569897,0.009815840686786413
2010-09-09,decimal,0.04594388091312459,-0.01219887639236295,0.009824387301380638
2010-09-13,decimal,0.04586829194278006,-0.012217374629576746,0.0101180553962667
2010-09-14,decimal,0.045865255110279814,-0.012201022764567677,0.01010268634310657
2010-09-15,decimal,0.0457726226276452,-0.012109087700497538,0.010308993155713316
2010-09-16,decimal,0.045719590623715715,-0.012058924237711583,0.010420519828512508
2010-09-17,decimal,0.04575325907070243,-0.012108790747647707,0.010363863358034691
2010-09-20,decimal,0.04580035423979666,-0.012175742808483127,0.010308960479101433
2010-09-21,decimal,0.0457536622339568,-0.012091844877923157,0.010368217568595642
2010-09-22,decimal,0.045799937987681935,-0.012107830211155832,0.010224954417606224
2010-09-23,decimal,0.04584606934917511,-0.012137055243810875,0.01009292604929537
2010-09-24,decimal,0.045895850252252575,-0.012175679892809604,0.009957328164009356
2010-09-27,decimal,0.04595614032787954,-0.012231203615868233,0.009830926569754367
2010-09-28,decimal,0.04596435357127047,-0.01223045083826551,0.009796843613579952
2010-09-29,decimal,0.04597171261748158,-0.012234123071659535,0.009775204958072142
2010-09-30,decimal,0.04597714971020039,-0.012237702891167887,0.009761349334735889
2010-10-01,decimal,0.046029274943663524,-0.012297100005689274,0.009691286038404153
2010-10-04,decimal,0.046198454393752364,-0.012481913033052334,0.009372901195692179
2010-10-05,decimal,0.046161737392831394,-0.012430300286967616,0.00945006072666418
2010-10-06,decimal,0.046099632278228345,-0.012438261677681006,0.009598433507074889
2010-10-07,decimal,0.04611425835269222,-0.012461162194162295,0.009561377910218107
2010-10-08,decimal,0.04612334527848488,-0.01247380920785536,0.009544621873437813
2010-10-11,decimal,0.046145857801747,-0.012504674632098743,0.009519661756122743
2010-10-12,decimal,0.045784379671334474,-0.012213339181280074,0.010215366516997228
2010-10-13,decimal,0.04594835101207884,-0.01245042676604262,0.010096346135273835
2010-10-14,decimal,0.046037795875961886,-0.012579408597139406,0.010036043216220963
2010-10-15,decimal,0.046087951173243144,-0.012651781763481798,0.010004169618442747
2010-10-18,decimal,0.046024855680445446,-0.012676557739343484,0.010299009812815734
2010-10-19,decimal,0.046118960015847074,-0.01281166009751998,0.010141501628385678
2010-10-20,decimal,0.04603839373747447,-0.01282815786582151,0.010435790050114453
2010-10-21,decimal,0.04607215955868981,-0.01300599250825755,0.010549523264847193
2010-10-22,decimal,0.045952760177949414,-0.012891554186215015,0.01087285133418961
2010-10-25,decimal,0.04586302430506927,-0.012818145551041044,0.011103969684263233
2010-10-26,decimal,0.045977760792274794,-0.012979416185297054,0.010887705967623148
2010-10-27,decimal,0.0459962626003535,-0.012996805371032101,0.010744341430523045
2010-10-28,decimal,0.04601064301684638,-0.013006799294746314,0.0106752439820719
2010-10-29,decimal,0.04615239029878068,-0.01315892716837665,0.01035259710290798
2010-11-01,decimal,0.04626846042577249,-0.013256415021374859,0.01010343009474187
2010-11-02,decimal,0.04633656409795615,-0.013309414441129817,0.009950501685022843
2010-11-03,decimal,0.046408905020606885,-0.013414114914055452,0.009841362254579676
2010-11-04,decimal,0.04643361259193342,-0.013467487914453213,0.009840438386468824
2010-11-05,decimal,0.0463033127879434,-0.013353515509249302,0.010175641282885065
2010-11-08,decimal,0.04620410368902884,-0.01327817297074548,0.010427043773867616
2010-11-09,decimal,0.0465656884502692,-0.013591313616995095,0.009347715013171477
2010-11-10,decimal,0.046816886172119744,-0.013862069427891399,0.008759191514276248
2010-11-11,decimal,0.04691511287205123,-0.013975324735930933,0.008577051111268106
2010-11-12,decimal,0.04703804636887277,-0.014134558688038824,0.008360203298291152
2010-11-15,decimal,0.04713700264713111,-0.014299832472456215,0.00827419904231269
2010-11-16,decimal,0.046953001246734745,-0.014103723538575917,0.008696364178584565
2010-11-19,decimal,0.046786245581000696,-0.013927398080944075,0.009038648546368763
2010-11-22,decimal,0.0467839711890703,-0.013932625957603665,0.009022533936723507
2010-11-23,decimal,0.046865069214060764,-0.013960588497428105,0.008776839570482286
2010-11-24,decimal,0.04675697428245899,-0.013841591572383993,0.00877700299252714
2010-11-25,decimal,0.046651376081450806,-0.013726724444625036,0.008854863908460896
2010-11-26,decimal,0.04670493771868708,-0.013763714551375488,0.008644986845314298
2010-11-29,decimal,0.04676830652206762,-0.01381379421951051,0.008472584347471734
2010-11-30,decimal,0.04669299445077213,-0.01374921795170248,0.00864624179661401
